id,time,u10,v10
591,981783,-1.0820626820768924,0.8333351810406371
592,981784,-0.8923613100917902,0.5674769915532916
593,981785,-0.48171073960782795,0.4520612332661287
594,981786,0.12528444156888585,0.01164388696635843
595,981787,0.5757944442987453,-0.3475230623302603
596,981788,0.8683429933133836,-0.6504176518649789
597,981789,1.0206453918331995,-0.8186605233980071
598,981790,1.203457479232591,-1.0595406756441008
599,981791,1.2585717559182754,-1.2372579750962247
600,982512,1.7063752539894628,-2.996630529284617
601,982513,1.6675000052558104,-2.9983531525426343
602,982514,1.5058478633696728,-3.023331189783886
603,982515,1.4576228712696988,-3.021321462649533
604,982516,1.4640200640992873,-2.973088011425047
605,982517,1.4627898347089818,-2.8837987058844803
606,982518,1.5252854877364992,-2.7666603243393
607,982519,1.5794155809099393,-2.5941108946612284
608,982520,1.5144594691018112,-2.456013930143504
609,982521,1.2263397458922725,-2.2360923608699546
610,982522,0.7106275854762236,-1.659587777186813
611,982523,-0.030708645121846345,-1.030830288010478
612,982524,-0.5943997517598081,-0.3133577010462494
613,982525,-0.8010782893311252,0.2743439338140048
614,982526,-0.7781960226714437,0.6533210505778233
615,982527,-0.620726660712345,0.8471161671047756
616,982528,-0.2506736601084625,0.7334230320756299
617,982529,0.2559348028193258,-0.09286192402002813
618,982530,0.9805399137092415,-0.43279291360211936
619,982531,1.6716827851828489,-1.2243383006610946
620,982532,1.9199430761464906,-1.925158862797822
621,982533,1.8232470460684815,-2.406919167290009
622,982534,1.492561385954374,-2.5421450930443714
623,982535,1.5990992511548268,-2.904470184980689
624,983208,0.7145643195252012,-1.2679780898642008
625,983209,0.8252849646526925,-1.3113307751909709
626,983210,0.9332991051215119,-1.394016691575804
627,983211,1.013510061369428,-1.5034032684599061
628,983212,0.9965328957832125,-1.5381428374965893
629,983213,0.9766031796602641,-1.560536939850815
630,983214,0.9623325187327207,-1.6713590361165982
631,983215,0.9898896570755631,-1.8407503231549716
632,983216,0.6641249145226773,-1.752322329243414
633,983217,-0.2910251841104816,-1.1290198137174676
634,983218,-0.993486165974899,-0.5576830998083779
635,983219,-1.7439260940612296,0.30764798346900735
636,983220,-2.1265274344462277,1.0377531409920295
637,983221,-2.2281443820854587,1.567746896708703
638,983222,-2.215842088182404,1.8844224723075604
639,983223,-2.0655080566870767,1.9151425870755365
640,983224,-1.6934866890587057,1.7454641961608268
641,983225,-1.1767903451304127,1.3966329864123126
642,983226,-0.6672293316658913,0.9076950850117194
643,983227,-0.014223571291753112,0.34497148739271655
644,983228,0.3998716414850645,-0.32110950570732744
645,983229,0.6003990321048545,-0.7784659807109358
646,983230,0.5546344987854914,-0.8789523374286148
647,983231,0.6441951983997288,-1.0718861423265587
648,983952,1.2876051695294843,-0.84507408002094
649,983953,1.3803644655585159,-0.9825968367859921
650,983954,1.410136016803908,-1.1023191532181986
651,983955,1.3604347494355675,-1.1557204742167366
652,983956,1.2937563164810115,-1.221467261897732
653,983957,1.2588178017963365,-1.1267229827067777
654,983958,1.2497141043080762,-0.864310039735467
655,983959,1.3195911336774262,-0.7279356984757599
656,983960,0.9928422076122961,-0.321396609583664
657,983961,0.6513305288635005,0.3705237323866406
658,983962,0.5465149848094754,0.7417490444893811
659,983963,-0.08090200424630911,1.4956838237483105
660,983964,-0.6962627452771002,2.274309536372155
661,983965,-0.9610081100708352,2.8634466906140905
662,983966,-0.7494086549382959,2.9013444022904724
663,983967,-0.5257529517807633,2.791383617653698
664,983968,-0.2738019726462053,2.391735021793671
665,983969,-0.015207754803997497,1.8539894614159205
666,983970,0.27684870245451854,1.0710571906470316
667,983971,0.6385361432043237,0.3194192423987925
668,983972,1.05681413590818,-0.28608283279430813
669,983973,1.2379039021611438,-0.754923462851365
670,983974,1.2221569659652338,-0.6584565604023931
671,983975,1.1493273860591506,-0.7784659807109358
672,984672,0.6109790048614815,-0.06185470537571547
673,984673,0.7150564112813234,-0.12386914266434035
674,984674,0.7928069087486285,-0.13420488221244442
675,984675,0.8272533316771813,-0.11094946822921026
676,984676,0.8592392958251232,-0.16837024349645535
677,984677,0.8744941402649109,-0.2740244699881864
678,984678,0.6924201904997029,-0.1761220481575334
679,984679,0.2674989590881971,0.29874776330258435
680,984680,-0.26076154110896743,0.8261575841322313
681,984681,-0.821500097210196,1.4517569306688674
682,984682,-1.09731752651668,1.809201256707469
683,984683,-1.5244531708307356,2.5120315459785503
684,984684,-1.7830473886729434,2.9223029852630167
685,984685,-1.7252266073285867,3.0822198443822946
686,984686,-1.6162282833475228,3.1023171157258305
687,984687,-1.4107799751665113,2.8987604674034464
688,984688,-1.1499713444217536,2.5126057537312225
689,984689,-0.9543648713631856,2.101473002817747
690,984690,-0.5697951639536989,1.588131271928575
691,984691,-0.13207954688301626,0.850848517497147
692,984692,0.1353723225693908,0.40009543164927175
693,984693,0.34155876838458576,0.12476281424283142
694,984694,0.38953771460649866,0.10811078941533037
695,984695,0.49213884575797406,0.07021307773894847
696,985416,0.27118964725911343,-0.283211794030946
697,985417,0.26331617916115846,-0.33575180340047517
698,985418,0.2438785547943323,-0.37594634608754696
699,985419,0.23452881142801074,-0.47069062527850125
700,985420,0.16637410320508828,-0.5840966564313108
701,985421,0.17818430535202068,-0.5657220083457921
702,985422,-0.07032203148968219,-0.4388220950051802
703,985423,-0.6345052298837661,0.2014195492246036
704,985424,-1.0692682964177154,0.9085563966407277
705,985425,-1.4870541973654499,1.6369389309057332
706,985426,-1.645999834592915,1.9269138460053212
707,985427,-2.138091590715099,2.546484011138897
708,985428,-2.5098669124654087,3.07044858545251
709,985429,-2.5706402443464986,3.2315138600771323
710,985430,-2.4604116909751292,3.0256603807440583
711,985431,-2.317705081699696,2.806025915346845
712,985432,-1.9028717312886951,2.4003481380837584
713,985433,-1.5500419421490892,1.766422779133371
714,985434,-1.2122209515712101,1.1589109768059171
715,985435,-0.7754895180127717,0.4572291030401807
716,985436,-0.607440183297046,-0.11583023412692617
717,985437,-0.45046291309406916,-0.29096359869202404
718,985438,-0.26445222927988365,-0.46667117100979416
719,985439,0.0007852272699733209,-0.42389269343569635
720,986136,-0.04497930604938971,0.0007339396655816621
721,986137,-0.04055048024428998,-0.08855536587498447
722,986138,-0.17439943790952417,-0.28177627464926447
723,986139,-0.3358055339176005,-0.579502994409931
724,986140,-0.28856472532987065,-0.7112836736482588
725,986141,-0.3382659926982112,-0.7689915527918401
726,986142,-0.5432222091231009,-0.8344512365964998
727,986143,-0.9649448441198127,-0.41068591512423014
728,986144,-1.3827307450675468,0.2642952981422373
729,986145,-1.7673004524770333,0.9318118106239628
730,986146,-2.049761120491167,1.3865843507405446
731,986147,-2.5462817024184505,2.150280661794905
732,986148,-2.860728334580526,2.711855843908563
733,986149,-2.856053462897365,3.0061373171531947
734,986150,-2.7755964607713883,3.1235628025747117
735,986151,-2.7413960837208964,2.955607034918019
736,986152,-2.542591014247534,2.554235815799975
737,986153,-2.226668106817092,2.1609035052193453
738,986154,-1.7023443406689052,1.6475617743301734
739,986155,-1.1945056483508112,0.932386018376635
740,986156,-0.805507115136225,0.49196867207686434
741,986157,-0.5587230994409498,0.31913213852245637
742,986158,-0.20983004435032138,0.35789116182784664
743,986159,-0.061464379879482944,0.27778918033003963
744,986880,-0.22508488879010913,-0.3409196731745272
745,986881,-0.30849444145281923,-0.4379607833761714
746,986882,-0.18473336478809,-0.49480735089074424
747,986883,-0.2017105303743052,-0.6530015867520049
748,986884,-0.2934856428910926,-0.7448748271795971
749,986885,-0.34884596545483837,-0.797989044301799
750,986886,-0.4241360041415325,-0.9309181390454717
751,986887,-0.7157003696439264,-0.6587436642787292
752,986888,-1.1384071881528826,-0.11410761086890853
753,986889,-1.5512721715393947,0.5424989543120402
754,986890,-1.832994701919345,0.9559285362362053
755,986891,-2.3211497239925514,1.6963694333073325
756,986892,-2.611975951860762,2.265122212329396
757,986893,-2.750991872965279,2.447433173802899
758,986894,-2.7519760564775235,2.4339392916150966
759,986895,-2.6547879346433922,2.2840710681675866
760,986896,-2.3590407892139598,1.9369624816770892
761,986897,-1.961922742023357,1.5206618609895615
762,986898,-1.3313071565527785,1.1454170946181148
763,986899,-0.8165791796489741,0.5628833295319122
764,986900,-0.45784428943590205,0.17385757709632577
765,986901,-0.22828348520490316,-0.22004894123697616
766,986902,-0.06269460926978843,-0.44858362680061203
767,986903,-0.06343274690397172,-0.5364374129594971
768,987624,0.8434923596292133,-1.1893116277480749
769,987625,0.8673588098011393,-1.2728588557619167
770,987626,0.762297219869053,-1.3621481613024828
771,987627,0.5534042693951859,-1.3067371131695915
772,987628,0.41365021065648566,-1.1927568742641097
773,987629,0.45670823931717675,-1.1568688897220816
774,987630,0.4429296701457557,-1.113516204395311
775,987631,0.38584702643558233,-1.033127119021168
776,987632,0.0047219613189508625,-0.5542378532923431
777,987633,-0.43397783926397615,0.013940717977047878
778,987634,-0.7385826363036079,0.5677640954296281
779,987635,-1.2161576856201872,1.293562694807607
780,987636,-1.6767555693505516,1.8648994087166968
781,987637,-1.9309209613876597,2.198514113019391
782,987638,-1.9739789900483506,2.3630246341600487
783,987639,-1.8204463621382292,2.344075778321858
784,987640,-1.5992511177613076,2.1258768323063264
785,987641,-1.3209732296742125,1.7446028845318184
786,987642,-0.8133805832341798,1.1273295504089327
787,987643,-0.3530287453818768,0.3421004486293544
788,987644,-0.010532883120836889,-0.06013208211769827
789,987645,0.3223671898958206,-0.38168842361427124
790,987646,0.6801178965966483,-0.7414295806635622
791,987647,0.7022620256221466,-0.9716868894852158
792,988344,0.947077674292933,-0.7043931806161892
793,988345,0.9650390233913928,-0.7865048892483499
794,988346,0.963070656366904,-0.8134926536239551
795,988347,0.9155838019011133,-0.8255510164300768
796,988348,0.8469370019220686,-0.8430643528865862
797,988349,0.8474290936781907,-0.9616382538134478
798,988350,0.8695732227036891,-1.0049909391402179
799,988351,0.751717247112426,-0.9530251375233609
800,988352,0.45670823931717675,-0.6782667278695929
801,988353,0.05639159571178021,0.040354274599980755
802,988354,-0.18719382356870096,0.5832677047517842
803,988355,-0.45661406004559657,1.0041619874606913
804,988356,-0.6628005058607915,1.288394825033555
805,988357,-0.8458586391382439,1.6004767386110328
806,988358,-0.8817813373351635,1.7781940380631567
807,988359,-0.730709168205653,1.786520050476907
808,988360,-0.6441010191281487,1.458647423700937
809,988361,-0.35598129591860994,0.9008045919796497
810,988362,-0.0036435985351261913,0.4279445076538857
811,988363,0.3085886207243994,-0.0136212541512295
812,988364,0.5676749303227293,-0.3845594623776334
813,988365,0.6722444284986933,-0.6386463929351933
814,988366,0.5927716098849606,-0.5338534780724711
815,988367,0.7566381646736479,-0.5852450719366553
816,989088,0.91484566426693,-1.5082840343576218
817,989089,0.9131233431205024,-1.5754663414202987
818,989090,0.8951619940220427,-1.6894465803257805
819,989091,0.9131233431205024,-1.7261958764968175
820,989092,0.8043710650174998,-1.7758648471029845
821,989093,0.7603288528445642,-1.8077333773763056
822,989094,0.8407858549705414,-1.7985460533335464
823,989095,0.8821215624848048,-1.8797964503366984
824,989096,0.8486593230684962,-1.8166335975427286
825,989097,0.7157945489155066,-1.6136511569730168
826,989098,0.40331628377791984,-1.4672281800415417
827,989099,0.1164267899586866,-1.107199919115914
828,989100,-0.07696527019733157,-0.8074634722208942
829,989101,-0.13503209741974942,-0.6056294471565273
830,989102,-0.27207965149977764,-0.3475230623302603
831,989103,-0.21647328305797076,-0.12530466204602142
832,989104,-0.1244521246631225,-0.4049438375975054
833,989105,-0.01643798419430298,-0.5459118408785923
834,989106,0.2849682164305346,-0.9558961762867231
835,989107,0.5787469948354784,-1.2071120680809209
836,989108,0.749010742453754,-1.4046395350002443
837,989109,0.7940371381389338,-1.4936417366644743
838,989110,0.7231759252573393,-1.5125905925026653
839,989111,0.7458121460389598,-1.5688629522645656
840,989808,1.6047583063502318,-0.2898151831866791
841,989809,1.632315444693074,-0.32886131036840593
842,989810,1.6682381428899937,-0.4787295338159159
843,989811,1.6406810045471514,-0.541318178857213
844,989812,1.5860588196175889,-0.5039946749335034
845,989813,1.5619463235676019,-0.4824618842082864
846,989814,1.5656370117385183,-0.5160530377396251
847,989815,1.5685895622752513,-0.5051430904388483
848,989816,1.5427547450788368,-0.4279121477044039
849,989817,1.3469022261422074,-0.2648371459454273
850,989818,1.0263044470286047,0.14084063131765978
851,989819,0.671260244986449,0.7566784460588649
852,989820,0.43234969738912865,1.2427453086960951
853,989821,0.22837766447648344,1.5192263416078808
854,989822,0.037200017223014914,1.6306226456263366
855,989823,-0.03956629673204559,1.5970314920949975
856,989824,0.10043380788471556,1.4063945182077435
857,989825,0.45104918412177164,1.2614070606579495
858,989826,1.0154784283939167,0.7345714475809753
859,989827,1.4399075680493003,0.4081343401866864
860,989828,1.6222275636925694,0.12648543750084862
861,989829,1.6510149314257172,0.0018823551709266084
862,989830,1.5735104798364732,0.01623754898773777
863,989831,1.6460940138644953,-0.12415624654067647
864,990552,2.1814898445254314,-0.37537213833487426
865,990553,2.163528495426972,-0.7707141760498573
866,990554,2.1977288724774633,-0.8488064304133109
867,990555,2.2941788566774113,-0.8605776893430961
868,990556,2.4066218229513305,-0.78420805823766
869,990557,2.367500528339617,-0.767556033410159
870,990558,2.2762175075789517,-0.8467967032789572
871,990559,2.1546708438167723,-0.9668061235874998
872,990560,2.091191007277011,-0.986329187178363
873,990561,2.1042314388142485,-0.8511032614240008
874,990562,1.835057248215414,-0.5223693230190221
875,990563,1.519872478419155,-0.3541264514859934
876,990564,1.2858828483830567,-0.15085690703994548
877,990565,1.1918933229637196,-0.02280857819398907
878,990566,0.9667613445378204,0.13595986541994387
879,990567,0.9933342993684183,0.32229028116215463
880,990568,0.9089405631934637,0.693228489388559
881,990569,1.0705927050796011,0.739165109602355
882,990570,1.5535807637135246,0.3647816548599163
883,990571,1.8099605686531826,0.06935176610993965
884,990572,1.958326233124021,-0.07362596430550106
885,990573,1.953159269684738,-0.08396170385360513
886,990574,2.004336812321445,0.00015973191290941102
887,990575,2.1263755678397467,-0.20224850090413016
888,991296,1.674389289841521,-1.3500897984963613
889,991297,1.7378691263812827,-1.4324886110048582
890,991298,1.7304877500394498,-1.552785135189737
891,991299,1.6711906934267267,-1.8037139231075985
892,991300,1.5976229758864602,-1.9642049899795486
893,991301,1.5823681314466724,-2.1413480816790003
894,991302,1.6018057558134988,-2.168910053807278
895,991303,1.626164297741547,-2.028229154402527
896,991304,1.5493979837864862,-1.8823803852237244
897,991305,1.5043715881013062,-1.6360452593272425
898,991306,1.177130570280054,-1.855105516971783
899,991307,0.7768139266746574,-1.9934895853658439
900,991308,0.40134791675343107,-1.795387910693848
901,991309,0.3378680802136693,-1.4901964901484397
902,991310,0.24756924296524863,-1.2002215750488516
903,991311,0.2608557203805476,-1.021930067844055
904,991312,0.3280262450912257,-0.9825968367859921
905,991313,0.4950913962947071,-0.9271857886531008
906,991314,0.8621918463618563,-0.8944559467507709
907,991315,1.1040549444959098,-0.9981004461081486
908,991316,1.3016297845789666,-1.1471073579266498
909,991317,1.3552677859962845,-1.4347854420155481
910,991318,1.2339671681121662,-1.2384063906015697
911,991319,1.4381852469028726,-1.325398865131446
912,991968,1.7061292081114017,-0.1499955954109371
913,991969,1.6281326647660355,-0.274311573864523
914,991970,1.658888399523672,-0.37278820344784824
915,991971,1.677587886256315,-0.5421794904862214
916,991972,1.7693629987731023,-0.6521402751229961
917,991973,1.8269377342393978,-0.711570777524595
918,991974,1.8266916883613367,-0.728222802352096
919,991975,1.7053910704772184,-0.612519940188597
920,991976,1.5134752855895668,-0.24646249785990904
921,991977,1.2403643609417547,0.2111810810200354
922,991978,1.027042584662788,0.4911073604478555
923,991979,0.7384307696971271,0.8709457888406829
924,991980,0.37969587948405503,1.3400735227740754
925,991981,0.26995941786880795,1.516929510597191
926,991982,0.18679591108415894,1.6960823294309955
927,991983,0.1284830379836801,1.654452267362243
928,991984,0.12651467095919133,1.5941604533316354
929,991985,0.4729472672692089,1.3331830297420066
930,991986,1.0046524097592286,0.9938262479125872
931,991987,1.5270078088829269,0.8683618539536568
932,991988,1.8141433485802212,0.5884355745258363
933,991989,1.8813138732908992,0.3774142254187103
934,991990,1.7390993557715881,0.3398036176186645
935,991991,1.7514016496746425,0.26257267488421965
936,992712,0.7873938994312843,-1.1290198137174676
937,992713,0.7615590822348697,-1.2955400619924786
938,992714,0.759836761088442,-1.287501153455064
939,992715,0.6697839697180824,-1.2892237767130816
940,992716,0.5661986550543627,-1.3518124217543788
941,992717,0.5519279941268194,-1.4152623784246847
942,992718,0.5691512055910958,-1.4373693769025742
943,992719,0.4584305604636044,-1.3991845613498561
944,992720,-0.045717443683573,-0.9243147498897382
945,992721,-0.4681782163144679,-0.4500191461822931
946,992722,-0.870217181066292,-0.1890417225926635
947,992723,-1.1300416282988053,0.28123442684607447
948,992724,-1.3785479651405081,0.7081578909580428
949,992725,-1.7003759736444164,0.8031892740253332
950,992726,-1.8138031234305796,0.8385030508146891
951,992727,-1.7289172954995031,0.6518855311961422
952,992728,-1.4420278016802697,0.4534967526478102
953,992729,-1.0424492957090563,0.2103197693910266
954,992730,-0.5395315209521845,-0.14741166052391108
955,992731,-0.1419213820054599,-0.38427235850129726
956,992732,0.27660265657645744,-0.6280235495107531
957,992733,0.5602935539808965,-0.7899501357643848
958,992734,0.5954781145436326,-0.6857314286543348
959,992735,0.7303112557211111,-1.001545692624183
960,993432,1.1498194778152728,-0.7316680488681309
961,993433,1.2605401229427642,-0.917711360734005
962,993434,1.2103467638183014,-1.0055651468928901
963,993435,1.1515417989617005,-0.9794386941462938
964,993436,1.2243713788677837,-1.0239397949784088
965,993437,1.212069084964729,-0.9943680957157777
966,993438,1.289327490675912,-1.056095429128066
967,993439,0.9591339223179265,-0.8737844676545627
968,993440,0.3376220343356082,-0.4566225353380262
969,993441,-0.16997061210442443,0.22725889809486377
970,993442,-0.549127310196567,1.0411983875080648
971,993443,-0.9349272469963594,1.684885278253883
972,993444,-1.3460699092364439,2.2602414464316802
973,993445,-1.5795674475164203,2.4566204978456585
974,993446,-1.6290226690066998,2.3015844046240965
975,993447,-1.6159822374694617,2.1695166215094326
976,993448,-1.3369662117481838,2.0317067608680444
977,993449,-0.8586530247974209,1.9068165746617853
978,993450,-0.19432915403247253,1.397781401917657
979,993451,0.2793091612351295,0.6177201699121313
980,993452,0.6198366564716807,-0.05639973172532731
981,993453,0.8412779467266636,-0.5364374129594971
982,993454,0.9596260140740487,-0.4468610035425944
983,993455,1.0710847968357233,-0.704106076739853
984,994176,0.6943885575241916,-0.40609225310285035
985,994177,0.6461635654242176,-0.586967695194673
986,994178,0.6220510693742306,-0.66706967669248
987,994179,0.5447926636630477,-0.6943445449444212
988,994180,0.476145863684003,-0.7658334101521418
989,994181,0.3873233017039489,-0.8143539652529639
990,994182,0.23526694906219403,-0.7529137357170113
991,994183,-0.24009368735183556,-0.24617539398357247
992,994184,-0.7356300857668747,0.39636308125690123
993,994185,-1.187616363765101,1.051821230932505
994,994186,-1.4907448855363659,1.5467883137361587
995,994187,-1.907546602971856,2.3061780666454763
996,994188,-2.194190050913028,2.833587887475123
997,994189,-2.2128895376456708,2.9645072550844422
998,994190,-2.105859580689096,3.059825742028069
999,994191,-1.8312723807729174,3.0664291311838023
1000,994192,-1.3473001386267494,2.8680403526354703
1001,994193,-0.8982664111652565,2.338907908547806
1002,994194,-0.5439603467572842,1.8344663978250568
1003,994195,-0.3114469919895524,1.2479131784701472
1004,994196,-0.002905460900942902,0.6645181017549362
1005,994197,0.152349488155606,0.35214908430112235
1006,994198,0.4353022479258618,0.19309353681085284
1007,994199,0.6080264543247483,-0.07420017205817331
1008,994896,0.3336853002866308,0.058154714932826757
1009,994897,0.22124233401271176,-0.04060901852683507
1010,994898,0.14349183654540676,0.06274837695420654
1011,994899,0.22321070103720053,0.06762914285192245
1012,994900,0.3378680802136693,-0.06529995189175031
1013,994901,0.3346694837988752,-0.33259366076077646
1014,994902,0.13586441432551277,-0.3627395677760803
1015,994903,-0.396086774042568,0.11069472430235638
1016,994904,-0.9381258434111537,0.7021287095549815
1017,994905,-1.4949276654634045,1.3716549491710608
1018,994906,-1.6455077428367928,1.672252707695089
1019,994907,-2.1132409570309285,2.302732820129441
1020,994908,-2.3651919361654867,2.8605756518507284
1021,994909,-2.4070197354358727,3.2068229267122166
1022,994910,-2.2662814931849278,3.441961001431586
1023,994911,-2.049515074613106,3.403489082002532
1024,994912,-1.6949629643270723,3.200793745309156
1025,994913,-1.4115181128006946,2.750327763337618
1026,994914,-1.0830468655891368,2.0601300446253306
1027,994915,-0.8342944828693728,1.3245699134519193
1028,994916,-0.5031167309991429,0.7730433670100294
1029,994917,-0.15742227232330874,0.5046012426356583
1030,994918,0.3036677031631776,0.15490872125813482
1031,994919,0.37969587948405503,0.08141012891606136
1032,995640,0.3442652730432577,-0.037737979763472485
1033,995641,0.25175202289228715,-0.17325100939417126
1034,995642,0.03424746668628198,-0.3168029475622842
1035,995643,-0.0693378479774378,-0.3142190126752582
1036,995644,-0.051376498878977994,-0.2665597692034445
1037,995645,-0.07253644439223206,-0.24273014746753807
1038,995646,-0.20638540205746603,-0.36963006080815
1039,995647,-0.4858935195348666,-0.24215593971486538
1040,995648,-0.9181961272882049,0.19826140658490532
1041,995649,-1.4535919579491412,0.8037634817780055
1042,995650,-1.7505693327688792,1.3346185491236873
1043,995651,-2.205262115425777,1.8769577715228185
1044,995652,-2.459427507462885,2.259093030926335
1045,995653,-2.506668316050615,2.582371995680925
1046,995654,-2.4284257268271876,2.7638216455254203
1047,995655,-2.124313021543678,2.635773316679463
1048,995656,-1.718337322742876,2.3699151271921184
1049,995657,-1.3236797343328845,2.114392677252877
1050,995658,-0.9674053029004233,1.7222087821775927
1051,995659,-0.5210780800976027,1.1020644092913447
1052,995660,-0.24649088018142407,0.5898710939075174
1053,995661,-0.08016386661212582,0.39349204249353864
1054,995662,0.24609296769688205,0.32315159279116346
1055,995663,0.3445113189213188,0.0794004017817076
1056,996384,1.0341779151265595,-0.2011000853987852
1057,996385,1.0051445015153508,-0.2737373661118503
1058,996386,0.9433869861220167,-0.4049438375975054
1059,996387,0.7819808901139403,-0.5011236361701412
1060,996388,0.6931583281338862,-0.5763448517702323
1061,996389,0.6220510693742306,-0.5720382936251891
1062,996390,0.537657333199276,-0.46638406713345804
1063,996391,0.4699947167324757,-0.4520288733166469
1064,996392,-0.002905460900942902,0.1483053321024017
1065,996393,-0.43914480270325895,0.8809944245124508
1066,996394,-0.5392854750741234,1.448598788029169
1067,996395,-0.7932048212331704,2.0274002027230007
1068,996396,-1.1595671336661364,2.6288828236473942
1069,996397,-1.4759821328527005,3.177251227449586
1070,996398,-1.6051562188347739,3.495362322430124
1071,996399,-1.5758767593455039,3.416982964190334
1072,996400,-1.2759468339890327,2.9469939186279324
1073,996401,-0.7934508671112315,2.3859929442669467
1074,996402,-0.23763322857122482,1.5266910423926228
1075,996403,0.19147078276731966,1.0701958790180233
1076,996404,0.6141776012762756,0.6280559094602354
1077,996405,0.8358649374093194,0.3174095152644387
1078,996406,1.0760057143969453,0.20199375697727584
1079,996407,1.0681322462989904,-0.016492292914592088
1080,997104,0.7901004040899564,-1.004129627511209
1081,997105,0.7391689073313104,-1.0710248306975498
1082,997106,0.7362163567945772,-1.1301682292228121
1083,997107,0.7157945489155066,-1.1726596029205738
1084,997108,0.6520686664976838,-1.1982118479144979
1085,997109,0.5905571969824108,-1.2297932743114828
1086,997110,0.5071476443197006,-1.141078176523589
1087,997111,0.4057767425585308,-1.1479686695556586
1088,997112,0.11076773476328139,-1.0494920399723329
1089,997113,-0.4433275826302976,-0.4164279926509544
1090,997114,-0.7417812327184021,0.26975027179262545
1091,997115,-1.0916584713212747,1.1388137054623813
1092,997116,-1.4681086647547454,1.9803151670038592
1093,997117,-1.8740843635555473,2.498250559914411
1094,997118,-2.2785837870879826,2.743150166429212
1095,997119,-2.3398492107251943,2.7084105973925285
1096,997120,-1.827827738480062,2.1436772726391724
1097,997121,-1.1974581988875443,1.3311733026076529
1098,997122,-0.5661044757827824,0.7182065266298099
1099,997123,-0.04793185658612287,0.29013464701249747
1100,997124,0.3646870809223284,-0.17956729467356825
1101,997125,0.6146696930323978,-0.5978776424954493
1102,997126,0.6304166292283077,-0.7437264116742521
1103,997127,0.7258824299160114,-0.883258895573658
1104,997848,1.5959006547400325,-2.049474841251408
1105,997849,1.607710856886965,-2.1872847018927963
1106,997850,1.6579042160114277,-2.288345266363148
1107,997851,1.7440202733328098,-2.3296882245555643
1108,997852,1.7964280453598225,-2.3334205749479353
1109,997853,1.8025791923113497,-2.4324714122839333
1110,997854,1.8156196238485878,-2.4298874773969072
1111,997855,1.8776231851199827,-2.3032746679326315
1112,997856,1.8695036711439668,-2.2007785840805987
1113,997857,1.6244419765951192,-2.018180518730759
1114,997858,1.5028953128329396,-1.3532479411360598
1115,997859,0.9244414535113126,-1.054659909746385
1116,997860,0.3147397676759267,-0.8103345109842568
1117,997861,-0.06220251751366623,-0.6331914192848052
1118,997862,-0.232958356888064,-0.5548120610450153
1119,997863,-0.22877557696102535,-0.4583451585960434
1120,997864,0.0032456860505842844,-0.5370116207121693
1121,997865,0.3016993361386888,-0.8746457792835711
1122,997866,0.7753376514062909,-1.4881867630140861
1123,997867,1.1274293029117135,-1.9512853155444185
1124,997868,1.4027546404620754,-2.2650898523799134
1125,997869,1.5585016812747465,-2.401751297515957
1126,997870,1.720153823160884,-2.151396717350768
1127,997871,1.6192750131558362,-2.1516838212271043
1128,998568,1.4711553945630589,-0.9691029545981897
1129,998569,1.57277234220229,-1.050927559354014
1130,998570,1.5941783335936048,-1.08164767412199
1131,998571,1.5553030848599523,-1.1456718385449687
1132,998572,1.5206106160533384,-1.1904600432534198
1133,998573,1.460821467684493,-1.14251369590527
1134,998574,1.3739672727289276,-1.100883633836517
1135,998575,1.3114716197014102,-1.1023191532181986
1136,998576,1.260048031186642,-0.9719739933615519
1137,998577,1.2317527552096164,-0.8712005327675367
1138,998578,0.9674994821720037,-0.5536636455396708
1139,998579,0.452033367634016,0.17127364220929975
1140,998580,0.03966047600362588,0.6981092552862749
1141,998581,-0.2742940644023275,0.8749652431093895
1142,998582,-0.46374939050936814,1.0038748835843552
1143,998583,-0.4546456930211078,1.1066580713127236
1144,998584,-0.10353822502792953,0.8726684120986996
1145,998585,0.15087321288723943,0.9211889671995217
1146,998586,0.7005397044757189,0.49598812634557143
1147,998587,1.0258123552724825,0.16294762979554944
1148,998588,1.2634926734794973,-0.09630717053606253
1149,998589,1.4593451924161265,-0.30158644211646424
1150,998590,1.4514717243181716,-0.5924226688450611
1151,998591,1.5260236253706825,-0.6484079247306251
1152,999312,2.206832569965724,-0.38197552749060737
1153,999313,2.18788703735502,-0.35728459412569213
1154,999314,2.065602235958657,-0.294695949084395
1155,999315,1.902227772926092,-0.1913385536033534
1156,999316,1.8581855607531566,0.003604978428943806
1157,999317,1.8156196238485878,0.10753658166265767
1158,999318,1.7696090446511634,-0.005008137861143069
1159,999319,1.6256722059854247,-0.027115136339032286
1160,999320,1.5941783335936048,0.012792302471703376
1161,999321,1.6815246203052925,0.0504029102717487
1162,999322,1.5346352311028206,0.2912830625178424
1163,999323,1.4357247881222617,0.5470926163334195
1164,999324,1.30236792221315,0.7351456553336475
1165,999325,1.0681322462989904,1.0374660371156934
1166,999326,0.9473237201709941,1.3004531878396768
1167,999327,0.8102761660909659,1.311363135140453
1168,999328,0.8058473402858662,1.1715435473647111
1169,999329,0.9197665818281519,0.9490380432041357
1170,999330,1.310733482067227,0.5313019031349273
1171,999331,1.7683788152608582,0.20888425000934552
1172,999332,2.110382585765776,0.036334820331273665
1173,999333,2.2390645799917266,-0.09142640463834706
1174,999334,2.166235000085644,-0.16578630860942933
