id,time,u10,v10,wind_speed,wind_dir_rad
745,986881,-0.30849444145281923,-0.4379607833761714,0.13510846724587114,357.47207239521333
746,986882,-0.18473336478809,-0.49480735089074424,0.09140742685192829,357.2157254074985
747,986883,-0.2017105303743052,-0.6530015867520049,0.13171729639900978,357.1580068260578
748,986884,-0.2934856428910926,-0.7448748271795971,0.2186100675281955,357.23373639758825
749,986885,-0.34884596545483837,-0.797989044301799,0.27837525858184486,357.2705292978133
750,986886,-0.4241360041415325,-0.9309181390454717,0.39483589967761795,357.28591709356124
751,986887,-0.7157003696439264,-0.6587436642787292,0.471463084024881,357.68522162744415
752,986888,-1.1384071881528826,-0.11410761086890853,0.12990092443611745,358.32930290392625
753,986889,-1.5512721715393947,0.5424989543120402,0.8415635309134896,358.7656221639953
754,986890,-1.832994701919345,0.9559285362362053,1.752211942334479,358.9099123204372
755,986891,-2.3211497239925514,1.6963694333073325,3.9375274419107154,359.0603236793099
756,986892,-2.611975951860762,2.265122212329396,5.916444746630029,359.1436025019693
757,986893,-2.750991872965279,2.447433173802899,6.732868770757395,359.1562737149916
758,986894,-2.7519760564775235,2.4339392916150966,6.698142653444611,359.1533515214043
759,986895,-2.6547879346433922,2.2840710681675866,6.063724313639354,359.1396810946296
760,986896,-2.3590407892139598,1.9369624816770892,4.5693735014533505,359.1166670812957
761,986897,-1.961922742023357,1.5206618609895615,2.9834210880029812,359.08856842691875
762,986898,-1.3313071565527785,1.1454170946181148,1.5249019753029873,359.13968748816933
763,986899,-0.8165791796489741,0.5628833295319122,0.45963880746725205,359.03272497606605
764,986900,-0.45784428943590205,0.17385757709632577,0.07959969884871483,358.7921154273872
765,986901,-0.22828348520490316,-0.22004894123697616,0.05023353922122585,357.6621704945808
766,986902,-0.06269460926978843,-0.44858362680061203,0.028123775207088964,356.9972691216422
767,986903,-0.06343274690397172,-0.5364374129594971,0.034027698646081135,356.9761089627105
768,987624,0.8434923596292133,-1.1893116277480749,1.003175271223684,2.5247006308190407
769,987625,0.8673588098011393,-1.2728588557619167,1.1040253421784962,2.5434416982364496
770,987626,0.762297219869053,-1.3621481613024828,1.038361756410625,2.6313870262869727
771,987627,0.5534042693951859,-1.3067371131695915,0.7231538974051922,2.740992490320366
772,987628,0.41365021065648566,-1.1927568742641097,0.4933841323013204,2.8077698616769453
773,987629,0.45670823931717675,-1.1568688897220816,0.528351553745789,2.7655947052784313
774,987630,0.4429296701457557,-1.113516204395311,0.493209365114769,2.763005259557019
775,987631,0.38584702643558233,-1.033127119021168,0.3986290268042776,2.7841597451050575
776,987632,0.0047219613189508625,-0.5542378532923431,0.002617089704744807,3.1330731216838785
777,987633,-0.43397783926397615,0.013940717977047878,0.006049962665467707,358.4613157410746
778,987634,-0.7385826363036079,0.5677640954296281,0.41934070240094795,359.084579052483
779,987635,-1.2161576856201872,1.293562694807607,1.5731762131218319,359.2454341477869
780,987636,-1.6767555693505516,1.8648994087166968,3.126980469844272,359.26767509040366
781,987637,-1.9309209613876597,2.198514113019391,4.245156984735741,359.27931275390955
782,987638,-1.9739789900483506,2.3630246341600487,4.664560980798626,359.304066168885
783,987639,-1.8204463621382292,2.344075778321858,4.267264223222365,359.3396812201819
784,987640,-1.5992511177613076,2.1258768323063264,3.3998109002887604,359.35504234051666
785,987641,-1.3209732296742125,1.7446028845318184,2.3045737068789434,359.3519213938028
786,987642,-0.8133805832341798,1.1273295504089327,0.9169479672087434,359.3749825847333
787,987643,-0.3530287453818768,0.3421004486293544,0.12077129217419817,359.1988818860623
788,987644,-0.010532883120836889,-0.06013208211769827,0.0006333641927582819,357.03181063605086
789,987645,0.3223671898958206,-0.38168842361427124,0.12304382453629818,2.4402524121819624
790,987646,0.6801178965966483,-0.7414295806635622,0.504259526875437,2.3992980162665276
791,987647,0.7022620256221466,-0.9716868894852158,0.6823788032803705,2.515777524192856
792,988344,0.947077674292933,-0.7043931806161892,0.6671150552857823,2.2102882493170455
793,988345,0.9650390233913928,-0.7865048892483499,0.7590079102127832,2.2546157303900713
794,988346,0.963070656366904,-0.8134926536239551,0.7834509038752769,2.2721974529464433
795,988347,0.9155838019011133,-0.8255510164300768,0.7558611382863781,2.3045312482761915
796,988348,0.8469370019220686,-0.8430643528865862,0.7140223954611341,2.353902987735239
797,988349,0.8474290936781907,-0.9616382538134478,0.814920233875408,2.419242331879218
798,988350,0.8695732227036891,-1.0049909391402179,0.8739132097361664,2.428308794080806
799,988351,0.751717247112426,-0.9530251375233609,0.7164054328080022,2.4737371341014978
800,988352,0.45670823931717675,-0.6782667278695929,0.3097700030727444,2.548980088329813
801,988353,0.05639159571178021,0.040354274599980755,0.002275641938484276,0.9496718491394063
802,988354,-0.18719382356870096,0.5832677047517842,0.10918411181662666,359.68944477978084
803,988355,-0.45661406004559657,1.0041619874606913,0.4585144820378817,359.57322660359796
804,988356,-0.6628005058607915,1.288394825033555,0.8539487417806663,359.52486805218643
805,988357,-0.8458586391382439,1.6004767386110328,1.353777076093943,359.51380993498265
806,988358,-0.8817813373351635,1.7781940380631567,1.5679783169247448,359.5396490903867
807,988359,-0.730709168205653,1.786520050476907,1.305426580066702,359.6117483865703
808,988360,-0.6441010191281487,1.458647423700937,0.9395162921544219,359.5841750525112
809,988361,-0.35598129591860994,0.9008045919796497,0.32066958602235035,359.62365440495097
810,988362,-0.0036435985351261913,0.4279445076538857,0.001559257981202997,359.9914860211297
811,988363,0.3085886207243994,-0.0136212541512295,0.004203364031064411,1.6149081866956863
812,988364,0.5676749303227293,-0.3845594623776334,0.21830476601016927,2.16621281593342
813,988365,0.6722444284986933,-0.6386463929351933,0.42932647943147095,2.330570173399906
814,988366,0.5927716098849606,-0.5338534780724711,0.31645318563970415,2.3039459569716314
815,988367,0.7566381646736479,-0.5852450719366553,0.4428187571144479,2.2291565501438413
816,989088,0.91484566426693,-1.5082840343576218,1.3798471093151037,2.5963728378782776
817,989089,0.9131233431205024,-1.5754663414202987,1.43859509265153,2.6163162761622516
818,989090,0.8951619940220427,-1.6894465803257805,1.5123283696381467,2.6543471548811226
819,989091,0.9131233431205024,-1.7261958764968175,1.5762297496275997,2.6550306128064562
820,989092,0.8043710650174998,-1.7758648471029845,1.428454298391367,2.716291447314518
821,989093,0.7603288528445642,-1.8077333773763056,1.374471845069356,2.7434565295221773
822,989094,0.8407858549705414,-1.7985460533335464,1.5121920811559386,2.7042971133612923
823,989095,0.8821215624848048,-1.8797964503366984,1.6582089819243981,2.7028344392795702
824,989096,0.8486593230684962,-1.8166335975427286,1.5417030391540991,2.7045601122107428
825,989097,0.7157945489155066,-1.6136511569730168,1.1550427020124858,2.724084627810612
826,989098,0.40331628377791984,-1.4672281800415417,0.5917570170285953,2.8733350931937593
827,989099,0.1164267899586866,-1.107199919115914,0.12890773242518333,3.036823418972574
828,989100,-0.07696527019733157,-0.8074634722208942,0.06214664431395666,356.95343758446523
829,989101,-0.13503209741974942,-0.6056294471565273,0.0817794145087092,357.0777807447488
830,989102,-0.27207965149977764,-0.3475230623302603,0.09455395368695274,357.52264100151734
831,989103,-0.21647328305797076,-0.12530466204602142,0.027125111575571764,357.90448393663644
832,989104,-0.1244521246631225,-0.4049438375975054,0.05039612095824798,357.1565769298735
833,989105,-0.01643798419430298,-0.5459118408785923,0.008973690211845145,356.8885093110311
834,989106,0.2849682164305346,-0.9558961762867231,0.27240002844919536,2.851864933203899
835,989107,0.5787469948354784,-1.2071120680809209,0.6986124818314724,2.6945217275451228
836,989108,0.749010742453754,-1.4046395350002443,1.0520901009904287,2.6517075750038543
837,989109,0.7940371381389338,-1.4936417366644743,1.1860070099859263,2.6529768059735375
838,989110,0.7231759252573393,-1.5125905925026653,1.093869101268662,2.6956146119089226
839,989111,0.7458121460389598,-1.5688629522645656,1.170077045269454,2.697831158070187
840,989808,1.6047583063502318,-0.2898151831866791,0.4650833225252373,1.749467859660058
841,989809,1.632315444693074,-0.32886131036840593,0.5368053960763517,1.769604192867689
842,989810,1.6682381428899937,-0.4787295338159159,0.798634868439656,1.8502539041550676
843,989811,1.6406810045471514,-0.541318178857213,0.8881304534670869,1.889485319796222
844,989812,1.5860588196175889,-0.5039946749335034,0.7993651992185827,1.8784709606855472
845,989813,1.5619463235676019,-0.4824618842082864,0.753579566300631,1.870384488322827
846,989814,1.5656370117385183,-0.5160530377396251,0.8079517359052515,1.8891941181981338
847,989815,1.5685895622752513,-0.5051430904388483,0.7923621791178408,1.8823455096996895
848,989816,1.5427547450788368,-0.4279121477044039,0.6601634963478452,1.84136352516623
849,989817,1.3469022261422074,-0.2648371459454273,0.3567097414390447,1.7649463820981737
850,989818,1.0263044470286047,0.14084063131765978,0.1445453662436304,1.4344173299903105
851,989819,0.671260244986449,0.7566784460588649,0.5079281590774392,0.7256501261401809
852,989820,0.43234969738912865,1.2427453086960951,0.537300558146516,0.3348017700393484
853,989821,0.22837766447648344,1.5192263416078808,0.34695736370756003,0.14920775811754083
854,989822,0.037200017223014914,1.6306226456263366,0.06065919050153787,0.0228094254359803
855,989823,-0.03956629673204559,1.5970314920949975,0.0631886219066522,359.9752301662803
856,989824,0.10043380788471556,1.4063945182077435,0.1412495568517936,0.07129123393542613
857,989825,0.45104918412177164,1.2614070606579495,0.5689566255552102,0.3434082384504791
858,989826,1.0154784283939167,0.7345714475809753,0.7459414591325731,0.9445542629596275
859,989827,1.4399075680493003,0.4081343401866864,0.5876757252156174,1.2945961093732308
860,989828,1.6222275636925694,0.12648543750084862,0.20518816311959043,1.492983537390387
861,989829,1.6510149314257172,0.0018823551709266084,0.0031077964934462386,1.5696562072723736
862,989830,1.5735104798364732,0.01623754898773777,0.0255499534990635,1.5604773788989519
863,989831,1.6460940138644953,-0.12415624654067647,0.20437285421449197,1.6460785455568043
864,990552,2.1814898445254314,-0.37537213833487426,0.8188705076953235,1.741199066853028
865,990553,2.163528495426972,-0.7707141760498573,1.667462081713386,1.9130106127964268
866,990554,2.1977288724774633,-0.8488064304133109,1.8654463992638661,1.9393670794356126
867,990555,2.2941788566774113,-0.8605776893430961,1.9743191394192325,1.9296665876258317
868,990556,2.4066218229513305,-0.78420805823766,1.8872922266890406,1.885800712644425
869,990557,2.367500528339617,-0.767556033410159,1.8171893146288123,1.884309208133459
870,990558,2.2762175075789517,-0.8467967032789572,1.927493481363701,1.9269511690076797
871,990559,2.1546708438167723,-0.9668061235874998,2.0831489661175007,1.9925706997859152
872,990560,2.091191007277011,-0.986329187178363,2.0626027264422366,2.0115152296466476
873,990561,2.1042314388142485,-0.8511032614240008,1.7909182403657247,1.95515215142143
874,990562,1.835057248215414,-0.5223693230190221,0.9585776124514352,1.848121968862813
875,990563,1.519872478419155,-0.3541264514859934,0.5382270474937976,1.7997097206048238
876,990564,1.2858828483830567,-0.15085690703994548,0.1939843093227831,1.6875802646180773
877,990565,1.1918933229637196,-0.02280857819398907,0.027185392055711466,1.5899304172187954
878,990566,0.9667613445378204,0.13595986541994387,0.13144074229656605,1.431078271532499
879,990567,0.9933342993684183,0.32229028116215463,0.3201419906314594,1.257059261202528
880,990568,0.9089405631934637,0.693228489388559,0.6301034935665909,0.9192308858547449
881,990569,1.0705927050796011,0.739165109602355,0.7913447741896451,0.9665247630139788
882,990570,1.5535807637135246,0.3647816548599163,0.5667177619459521,1.3401733639933582
883,990571,1.8099605686531826,0.06935176610993965,0.12552396202544888,1.5324983345187775
884,990572,1.958326233124021,-0.07362596430550106,0.14418365733851551,1.6083750012072073
885,990573,1.953159269684738,-0.08396170385360513,0.16399058018019363,1.613757514741451
886,990574,2.004336812321445,0.00015973191290941102,0.00032015655314685557,1.5707166336457021
887,990575,2.1263755678397467,-0.20224850090413016,0.4300562709547573,1.6656252454079663
888,991296,1.674389289841521,-1.3500897984963613,2.2605758989266045,2.2493776988239915
889,991297,1.7378691263812827,-1.4324886110048582,2.48947773095815,2.26016707053725
890,991298,1.7304877500394498,-1.552785135189737,2.6870756548891905,2.302123626539924
891,991299,1.6711906934267267,-1.8037139231075985,3.014349921901629,2.394313244782495
892,991300,1.5976229758864602,-1.9642049899795486,3.138059021342161,2.4587530213918853
893,991301,1.5823681314466724,-2.1413480816790003,3.3884009627833165,2.5051954059562718
894,991302,1.6018057558134988,-2.168910053807278,3.4741726080302637,2.505472666878916
895,991303,1.626164297741547,-2.028229154402527,3.298233838527917,2.46577607300668
896,991304,1.5493979837864862,-1.8823803852237244,2.916556373584868,2.4529208106106353
897,991305,1.5043715881013062,-1.6360452593272425,2.4612200049797375,2.398098669589956
898,991306,1.177130570280054,-1.855105516971783,2.1837014151226692,2.5761656153371177
899,991307,0.7768139266746574,-1.9934895853658439,1.5485704725930758,2.770018324365026
900,991308,0.40134791675343107,-1.795387910693848,0.720575197721271,2.921664632034947
901,991309,0.3378680802136693,-1.4901964901484397,0.5034898272676015,2.9186348451385697
902,991310,0.24756924296524863,-1.2002215750488516,0.29713794672540256,2.9381759496831705
903,991311,0.2608557203805476,-1.021930067844055,0.26657630402600285,2.891671536033982
904,991312,0.3280262450912257,-0.9825968367859921,0.3223175508094249,2.8193897239544867
905,991313,0.4950913962947071,-0.9271857886531008,0.45904170672887284,2.651138104541019
906,991314,0.8621918463618563,-0.8944559467507709,0.7711926242183894,2.3745592832050306
907,991315,1.1040549444959098,-0.9981004461081486,1.1019577326292749,2.3058343162264237
908,991316,1.3016297845789666,-1.1471073579266498,1.4931091031870127,2.2931751439962227
909,991317,1.3552677859962845,-1.4347854420155481,1.9445184893801124,2.3846871854878486
910,991318,1.2339671681121662,-1.2384063906015697,1.528152826782628,2.357990018907344
911,991319,1.4381852469028726,-1.325398865131446,1.9061690940938558,2.315405492606658
912,991968,1.7061292081114017,-0.1499955954109371,0.2559118664186603,1.658486596431203
913,991969,1.6281326647660355,-0.274311573864523,0.44661563373221097,1.7377110671408218
914,991970,1.658888399523672,-0.37278820344784824,0.618414026178906,1.791845853197799
915,991971,1.677587886256315,-0.5421794904862214,0.909553745416306,1.8833901980327141
916,991972,1.7693629987731023,-0.6521402751229961,1.1538728728123404,1.9239209170717686
917,991973,1.8269377342393978,-0.711570777524595,1.2999955040417501,1.942208133201973
918,991974,1.8266916883613367,-0.728222802352096,1.3302385403317742,1.950144113667136
919,991975,1.7053910704772184,-0.612519940188597,1.0445860364868733,1.9156141503709136
920,991976,1.5134752855895668,-0.24646249785990904,0.3730148993356438,1.7322247330195069
921,991977,1.2403643609417547,0.2111810810200354,0.2619414866024051,1.402156112161606
922,991978,1.027042584662788,0.4911073604478555,0.504388172821285,1.1247596563636648
923,991979,0.7384307696971271,0.8709457888406829,0.6431331692180969,0.7032441410378851
924,991980,0.37969587948405503,1.3400735227740754,0.5088203948029985,0.27610280901410533
925,991981,0.26995941786880795,1.516929510597191,0.4095094076288334,0.17612050371525356
926,991982,0.18679591108415894,1.6960823294309955,0.3168212439998054,0.1096916780595052
927,991983,0.1284830379836801,1.654452267362243,0.21256905350968874,0.07750340164233194
928,991984,0.12651467095919133,1.5941604533316354,0.20168468520940713,0.07919533082775843
929,991985,0.4729472672692089,1.3331830297420066,0.6305252706861665,0.3409005534093126
930,991986,1.0046524097592286,0.9938262479125872,0.9984499348473533,0.7908153120395696
931,991987,1.5270078088829269,0.8683618539536568,1.3259953319232898,1.0537330517979058
932,991988,1.8141433485802212,0.5884355745258363,1.067506483594027,1.2571433757354953
933,991989,1.8813138732908992,0.3774142254187103,0.7100346182575583,1.3728123304371138
934,991990,1.7390993557715881,0.3398036176186645,0.5909522524894746,1.377836812566727
935,991991,1.7514016496746425,0.26257267488421965,0.4598702159517059,1.421983201568196
936,992712,0.7873938994312843,-1.1290198137174676,0.8889833136581791,2.532604562654001
937,992713,0.7615590822348697,-1.2955400619924786,0.9866303006094982,2.610168731072406
938,992714,0.759836761088442,-1.287501153455064,0.978290706338929,2.6084369395638873
939,992715,0.6697839697180824,-1.2892237767130816,0.8635014190218265,2.662447340141
940,992716,0.5661986550543627,-1.3518124217543788,0.7653943750831101,2.7449476426868387
941,992717,0.5519279941268194,-1.4152623784246847,0.7811229256870877,2.769751503534792
942,992718,0.5691512055910958,-1.4373693769025742,0.8180805137438223,2.764567608491177
943,992719,0.4584305604636044,-1.3991845613498561,0.6414289626516371,2.8249737038071885
944,992720,-0.045717443683573,-0.9243147498897382,0.042257307523979964,356.90782797672273
945,992721,-0.4681782163144679,-0.4500191461822931,0.21068916116698574,357.6635798022886
946,992722,-0.870217181066292,-0.1890417225926635,0.1645073549385036,358.2152921430422
947,992723,-1.1300416282988053,0.28123442684607447,0.3178066096468192,358.67311933012695
948,992724,-1.3785479651405081,0.7081578909580428,0.9762296195784037,358.90374985511636
949,992725,-1.7003759736444164,0.8031892740253332,1.365723743841578,358.8704956494893
950,992726,-1.8138031234305796,0.8385030508146891,1.520879452573753,358.862230834777
951,992727,-1.7289172954995031,0.6518855311961422,1.1270561695708912,358.78976900628066
952,992728,-1.4420278016802697,0.4534967526478102,0.6539549252898628,358.73389632031547
953,992729,-1.0424492957090563,0.2103197693910266,0.2192476954753668,358.6282865416363
954,992730,-0.5395315209521845,-0.14741166052391108,0.07953323740855284,358.1624915856178
955,992731,-0.1419213820054599,-0.38427235850129726,0.05453646418500164,357.21219339981707
956,992732,0.27660265657645744,-0.6280235495107531,0.17371298218725068,2.7267225879292596
957,992733,0.5602935539808965,-0.7899501357643848,0.44260396903511884,2.5246675349409884
958,992734,0.5954781145436326,-0.6857314286543348,0.4083380582183948,2.4265221493054696
959,992735,0.7303112557211111,-1.001545692624183,0.731440092442437,2.5115473224132643
960,993432,1.1498194778152728,-0.7316680488681309,0.8412861738836738,2.1375037202379303
961,993433,1.2605401229427642,-0.917711360734005,1.156811991485614,2.200087905827388
962,993434,1.2103467638183014,-1.0055651468928901,1.2170825213502845,2.2640420835500095
963,993435,1.1515417989617005,-0.9794386941462938,1.1278645958299218,2.2756069961414482
964,993436,1.2243713788677837,-1.0239397949784088,1.25368257865531,2.2672819141166087
965,993437,1.212069084964729,-0.9943680957157777,1.2052428278923428,2.257846507970555
966,993438,1.289327490675912,-1.056095429128066,1.3616528695519898,2.257078970130408
967,993439,0.9591339223179265,-0.8737844676545627,0.8380763237220021,2.309663314497868
968,993440,0.3376220343356082,-0.4566225353380262,0.15416582930430756,2.504916742511398
969,993441,-0.16997061210442443,0.22725889809486377,0.03862733401536101,359.357833855916
970,993442,-0.549127310196567,1.0411983875080648,0.5717504699133065,359.5146739670815
971,993443,-0.9349272469963594,1.684885278253883,1.5752451547025978,359.4934096547285
972,993444,-1.3460699092364439,2.2602414464316802,3.04244299865074,359.4628644975602
973,993445,-1.5795674475164203,2.4566204978456585,3.8803977692985843,359.4285728288935
974,993446,-1.6290226690066998,2.3015844046240965,3.7493331697649417,359.3840695199051
975,993447,-1.6159822374694617,2.1695166215094326,3.5059003242539997,359.35979777552177
976,993448,-1.3369662117481838,2.0317067608680444,2.716323291460922,359.41798598615145
977,993449,-0.8586530247974209,1.9068165746617853,1.637293819567199,359.5768907260901
978,993450,-0.19432915403247253,1.397781401917657,0.2716296773569818,359.8618586225675
979,993451,0.2793091612351295,0.6177201699121313,0.17253490253617906,0.4246498188570058
980,993452,0.6198366564716807,-0.05639973172532731,0.03495862113852666,1.6615377303405694
981,993453,0.8412779467266636,-0.5364374129594971,0.45129296532192903,2.138437666953223
982,993454,0.9596260140740487,-0.4468610035425944,0.4288194436747092,2.0065978561090674
983,993455,1.0710847968357233,-0.704106076739853,0.7541573141557038,2.152339736486624
984,994176,0.6943885575241916,-0.40609225310285035,0.2819858138538372,2.0999792125886643
985,994177,0.6461635654242176,-0.586967695194673,0.37927713871582525,2.308226796969791
986,994178,0.6220510693742306,-0.66706967669248,0.41495140573367945,2.391102252040355
987,994179,0.5447926636630477,-0.6943445449444212,0.37827381414017797,2.4763038930136076
988,994180,0.476145863684003,-0.7658334101521418,0.3646484105149569,2.5853442459779785
989,994181,0.3873233017039489,-0.8143539652529639,0.31541826657748084,2.697638305246471
990,994182,0.23526694906219403,-0.7529137357170113,0.17713571750916032,2.838730283483983
991,994183,-0.24009368735183556,-0.24617539398357247,0.05910515807680679,357.63129928683185
992,994184,-0.7356300857668747,0.39636308125690123,0.291576607459837,358.92341328070444
993,994185,-1.187616363765101,1.051821230932505,1.2491601056109942,359.15403794278143
994,994186,-1.4907448855363659,1.5467883137361587,2.305866767709598,359.23305005313256
995,994187,-1.907546602971856,2.3061780666454763,4.3991421368777806,359.30892422904066
996,994188,-2.194190050913028,2.833587887475123,6.217430351085579,359.34109587061783
997,994189,-2.2128895376456708,2.9645072550844422,6.560127089051048,359.35876759578883
998,994190,-2.105859580689096,3.059825742028069,6.443563354088932,359.3972180712082
999,994191,-1.8312723807729174,3.0664291311838023,5.61546697553439,359.4616416495219
1000,994192,-1.3473001386267494,2.8680403526354703,3.86411116469288,359.560832992887
1001,994193,-0.8982664111652565,2.338907908547806,2.1009624130572737,359.6333154956437
1002,994194,-0.5439603467572842,1.8344663978250568,0.997876977875504,359.71173672617186
1003,994195,-0.3114469919895524,1.2479131784701472,0.3886588056986488,359.7554220855892
1004,994196,-0.002905460900942902,0.6645181017549362,0.0019307313626177641,359.9956277453104
1005,994197,0.152349488155606,0.35214908430112235,0.05364973274774134,0.40831369256693506
1006,994198,0.4353022479258618,0.19309353681085284,0.08405405063371939,1.1532899272945656
1007,994199,0.6080264543247483,-0.07420017205817331,0.045115667526817387,1.6922303343121712
1008,994896,0.3336853002866308,0.058154714932826757,0.01940537351544371,1.3982492321998734
1009,994897,0.22124233401271176,-0.04060901852683507,0.008984434040842445,1.7523256622554868
1010,994898,0.14349183654540676,0.06274837695420654,0.009003879849402574,1.1585572950804135
1011,994899,0.22321070103720053,0.06762914285192245,0.01509554838652259,1.276604696993104
1012,994900,0.3378680802136693,-0.06529995189175031,0.022062769383710643,1.761712973932788
1013,994901,0.3346694837988752,-0.33259366076077646,0.11130894876158726,2.3530835490914797
1014,994902,0.13586441432551277,-0.3627395677760803,0.04928339892858679,2.78321581465417
1015,994903,-0.396086774042568,0.11069472430235638,0.043844716252451794,358.7017216678148
1016,994904,-0.9381258434111537,0.7021287095549815,0.658685087834452,359.0717041333167
1017,994905,-1.4949276654634045,1.3716549491710608,2.0505249309856186,359.1716249445815
1018,994906,-1.6455077428367928,1.672252707695089,2.751704778492061,359.22266281206015
1019,994907,-2.1132409570309285,2.302732820129441,4.866229308596869,359.2574860782723
1020,994908,-2.3651919361654867,2.8605756518507284,6.765810464548673,359.30911575447305
1021,994909,-2.4070197354358727,3.2068229267122166,7.718886072644531,359.3561193008217
1022,994910,-2.2662814931849278,3.441961001431586,7.800452517808664,359.41772320341823
1023,994911,-2.049515074613106,3.403489082002532,6.975502179845311,359.45797866469866
1024,994912,-1.6949629643270723,3.200793745309156,5.425226854748759,359.5129970380814
1025,994913,-1.4115181128006946,2.750327763337618,3.88213745408967,359.52583387908527
1026,994914,-1.0830468655891368,2.0601300446253306,2.231217387537473,359.5159905244616
1027,994915,-0.8342944828693728,1.3245699134519193,1.105081370967699,359.4379130102103
1028,994916,-0.5031167309991429,0.7730433670100294,0.3889310517306567,359.4230443228826
1029,994917,-0.15742227232330874,0.5046012426356583,0.07943547423287059,359.6975947597237
1030,994918,0.3036677031631776,0.15490872125813482,0.0470407755844027,1.0990809535391008
1031,994919,0.37969587948405503,0.08141012891606136,0.030911090497694218,1.3595853371725752
1032,995640,0.3442652730432577,-0.037737979763472485,0.01299187590737279,1.6799792919433116
1033,995641,0.25175202289228715,-0.17325100939417126,0.04361629208311326,2.17354609183775
1034,995642,0.03424746668628198,-0.3168029475622842,0.010849698392755265,3.033907464793117
1035,995643,-0.0693378479774378,-0.3142190126752582,0.021787270132497656,357.07559401595853
1036,995644,-0.051376498878977994,-0.2665597692034445,0.0136949076836614,357.04881165534925
1037,995645,-0.07253644439223206,-0.24273014746753807,0.017606781844097363,357.1487956748375
1038,995646,-0.20638540205746603,-0.36963006080815,0.07628624871241566,357.3676437633206
1039,995647,-0.4858935195348666,-0.24215593971486538,0.11766200182432891,357.96685895835816
1040,995648,-0.9181961272882049,0.19826140658490532,0.18204285571697226,358.6418637000656
1041,995649,-1.4535919579491412,0.8037634817780055,1.1683441332057098,358.9343088368864
1042,995650,-1.7505693327688792,1.3346185491236873,2.336342303040423,359.0805880595272
1043,995651,-2.205262115425777,1.8769577715228185,4.139183865793264,359.1343515613755
1044,995652,-2.459427507462885,2.259093030926335,5.556075542177929,359.1721702671025
1045,995653,-2.506668316050615,2.582371995680925,6.47315006182977,359.2294765657408
1046,995654,-2.4284257268271876,2.7638216455254203,6.711735588355783,359.27910773745555
1047,995655,-2.124313021543678,2.635773316679463,5.599207578459551,359.32163887561256
1048,995656,-1.718337322742876,2.3699151271921184,4.072313614787148,359.37265063862014
1049,995657,-1.3236797343328845,2.114392677252877,2.7987787373014847,359.4406581493166
1050,995658,-0.9674053029004233,1.7222087821775927,1.6660739085802831,359.4882005291451
1051,995659,-0.5210780800976027,1.1020644092913447,0.5742616065374325,359.55833186039206
1052,995660,-0.24649088018142407,0.5898710939075174,0.1453978451308434,359.6041819058561
1053,995661,-0.08016386661212582,0.39349204249353864,0.03154384360738498,359.7990260199868
1054,995662,0.24609296769688205,0.32315159279116346,0.07952533448595177,0.6508460949178243
1055,995663,0.3445113189213188,0.0794004017817076,0.027354337140698716,1.3442791781868095
1056,996384,1.0341779151265595,-0.2011000853987852,0.20797326704948876,1.7628536009198683
1057,996385,1.0051445015153508,-0.2737373661118503,0.27514560840662083,1.836684463728318
1058,996386,0.9433869861220167,-0.4049438375975054,0.382018746499794,1.9762567491809477
1059,996387,0.7819808901139403,-0.5011236361701412,0.39186910706946143,2.1407043001660213
1060,996388,0.6931583281338862,-0.5763448517702323,0.3994982338816267,2.2644377581864887
1061,996389,0.6220510693742306,-0.5720382936251891,0.355837032272559,2.3143353435594918
1062,996390,0.537657333199276,-0.46638406713345804,0.25075481378160713,2.2853269843354838
1063,996391,0.4699947167324757,-0.4520288733166469,0.2124511822693576,2.336711723802466
1064,996392,-0.002905460900942902,0.1483053321024017,0.0004308953438248804,359.9804114307278
1065,996393,-0.43914480270325895,0.8809944245124508,0.38688412273519135,359.53758122039915
1066,996394,-0.5392854750741234,1.448598788029169,0.7812082855941098,359.64361543911315
1067,996395,-0.7932048212331704,2.0274002027230007,1.6081436153689912,359.6270660440047
1068,996396,-1.1595671336661364,2.6288828236473942,3.048366120560948,359.58458245120084
1069,996397,-1.4759821328527005,3.177251227449586,4.689566043299901,359.56511495738556
1070,996398,-1.6051562188347739,3.495362322430124,5.610602568929472,359.569501462231
1071,996399,-1.5758767593455039,3.416982964190334,5.384744040347058,359.5678799202862
1072,996400,-1.2759468339890327,2.9469939186279324,3.7602075602582437,359.5914018549668
1073,996401,-0.7934508671112315,2.3859929442669467,1.893168170549889,359.678958795016
1074,996402,-0.23763322857122482,1.5266910423926228,0.3627925214345276,359.8455866026931
1075,996403,0.19147078276731966,1.0701958790180233,0.20491124266994065,0.17703879091789076
1076,996404,0.6141776012762756,0.6280559094602354,0.3857378719396771,0.7742265674772852
1077,996405,0.8358649374093194,0.3174095152644387,0.2653114846096325,1.207878449523207
1078,996406,1.0760057143969453,0.20199375697727584,0.21734643678005663,1.3852305026804288
1079,996407,1.0681322462989904,-0.016492292914592088,0.01761594987748417,1.586235409880544
1080,997104,0.7901004040899564,-1.004129627511209,0.7933632244553036,2.4749209761586712
1081,997105,0.7391689073313104,-1.0710248306975498,0.7916682538314096,2.5375073547216402
1082,997106,0.7362163567945772,-1.1301682292228121,0.8320483362833974,2.5642184907387673
1083,997107,0.7157945489155066,-1.1726596029205738,0.8393833515039691,2.593559224849116
1084,997108,0.6520686664976838,-1.1982118479144979,0.7813164018513321,2.643212175392307
